xh,C#程序设计,C＋＋程序设计,JAVA语言程序设计,Java程序设计,Python数据处理,“数据结构与程序设计”专题实验,云计算原理与应用,人工智能,人工智能导论,优化方法基础,可视化程序设计,大学计算机,大学计算机I,大学计算机III,大学计算机IV,大学计算机基础I,大学计算机基础II,大学计算机基础III,大学计算机基础（民族预科）,大数据技术与应用,嵌入式智能系统,嵌入式系统,并行优化及程序设计,形式语言与编译,微机原理与接口技术,操作系统,操作系统原理,操作系统原理I,操作系统设计专题实验,数字图像处理与压缩编码技术,数字逻辑电路,数据仓库与数据挖掘,数据库基础及应用,数据库系统,数据结构,数据结构与程序设计专题实验,数据结构与算法A,数据结构与算法A（拔尖班）,数据结构与算法I,数据结构与算法II,数理逻辑,汇编语言,物联网信息安全,物联网应用概论,电子系统设计专题实验1,电子系统设计专题实验2,离散数学A,程序设计与问题求解,程序设计基础,算法分析与设计,算法设计与分析,算法设计与问题求解,组合数学,编译器设计专题实验,网络与信息安全,网络空间安全导论,计算之美,计算机体系结构,计算机图形学,计算机科学技术导论,计算机科学技术导论（少）,计算机程序设计,计算机系统导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机组成原理,计算机网络,计算机网络专题实验,计算机网络原理,计算机视觉与模式识别,认知计算与机器学习,软件定义网络,软件工程,面向对象与数据分析（C#）,面向对象程序设计,高性能计算导论,高级程序设计
66b95cbd72a8bb33a96147283d19b2c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66d256cc286b7cce487ebf2b1e1aefea,0.0,0.0,0.0,0.0,0.0,83.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,77.0,96.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,80.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,85.0,0.0,92.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,74.0,85.0,0.0,0.0,0.0,83.0,60.0,65.0,0.0,0.0,88.0,70.0,81.0,0.0,87.0,73.0,0.0,84.0,0.0,0.0
66f5faaff11bd578048417e3536b1923,0.0,0.0,0.0,0.0,0.0,94.0,0.0,61.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,69.0,92.0,0.0,0.0,86.0,0.0,76.0,0.0,0.0,0.0,0.0,89.0,0.0,87.0,88.0,0.0,0.0,0.0,0.0,78.0,0.0,98.0,77.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,98.0,126.0,79.0,0.0,0.0,98.0,67.0,0.0,0.0,72.0,73.0,0.0,96.0,0.0,0.0
672d2f73a753c9c1a08a9ad8c87ab8aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,94.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
6757a2c7f23e3a51043531e90c3d67bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,80.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,83.0,0.0,95.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676a4f9670746592355a19b6d8f28eaa,0.0,0.0,0.0,0.0,0.0,98.0,0.0,79.0,0.0,87.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,89.0,92.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,90.0,0.0,87.0,86.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,91.0,0.0,0.0,74.0,80.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,79.0,85.0,83.0,0.0,0.0,98.0,85.0,0.0,0.0,79.0,87.0,0.0,0.0,0.0,0.0
67cd186f5d52c6d49d34c5ec833b6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67cda3c94faa47fb9d59200e50c3103d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,98.0,0.0,0.0,0.0,0.0,88.0,0.0,92.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,85.0,89.0,0.0,0.0,97.0,83.0,0.0,0.0,0.0,0.0,94.0,92.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,87.0,85.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
68224bc88160f90a1f245fcdf85195b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,99.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,93.0,0.0,88.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
682356310fbf15525f3bf6a5437f4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682ee2b67d60ce4bad82fea3dab5cea8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685679229aa6e37d3429470b5c7d0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,182.0,73.0,0.0,0.0,72.0,0.0,62.0,0.0,79.0,0.0,0.0,61.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,72.0,0.0,79.0,62.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,76.0,128.0,79.0,0.0,0.0,92.0,116.0,0.0,0.0,60.0,0.0,0.0,132.0,0.0,0.0
686220f6ca491bd24369e2a33116a16a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,0.0,89.0,98.0,0.0,0.0,0.0,0.0,92.0,0.0,83.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,96.0,88.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,98.0,94.0,0.0,0.0,0.0,0.0,91.0,80.0,0.0,0.0,92.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
68648d214957b75fcc1df8021418c775,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,101.0,0.0,0.0,0.0,73.0,106.0,0.0,0.0,0.0,0.0,68.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,62.0,0.0,0.0,0.0,81.0,71.0,0.0,71.0,62.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,71.0,86.0,0.0,0.0,0.0,76.0,124.0,66.0,0.0,0.0,83.0,60.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
68c5f772c4ed7f88a0fdd4ec5d218ace,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
68ff1df8cbd2cac95ed8a3621c6fad3b,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,84.0,92.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,87.0,0.0,0.0,0.0,87.0,82.0,0.0,0.0,0.0,0.0,84.0,0.0,87.0,81.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,80.0,89.0,0.0,0.0,0.0,92.0,77.0,90.0,0.0,0.0,90.0,81.0,87.0,0.0,90.0,76.0,0.0,85.0,0.0,0.0
690bf33d25b29048c83ae8e7445928ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,73.0,0.0,0.0,0.0,78.0,83.0,0.0,0.0,75.0,0.0,80.0,0.0,76.0,0.0,0.0,77.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,76.0,0.0,85.0,69.0,0.0,0.0,0.0,80.0,83.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,76.0,69.0,73.0,0.0,0.0,83.0,80.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693def6b82f36605f262364635fc267d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,73.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,60.0,0.0,97.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
694c45ca3034ade8dc17154117a45153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,87.0,0.0,0.0,0.0,90.0,98.0,0.0,0.0,0.0,0.0,87.0,0.0,91.0,0.0,0.0,88.0,0.0,98.0,93.0,0.0,0.0,0.0,0.0,92.0,0.0,78.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,87.0,79.0,95.0,0.0,0.0,92.0,84.0,0.0,0.0,95.0,90.0,0.0,95.0,0.0,0.0
69635e4d3ea63f567b8852cccb305d59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,64.0,0.0,0.0,0.0,91.0,92.0,0.0,0.0,0.0,0.0,76.0,0.0,87.0,0.0,0.0,73.0,0.0,89.0,86.0,0.0,0.0,0.0,0.0,80.0,0.0,95.0,88.0,0.0,0.0,0.0,86.0,90.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,87.0,73.0,97.0,0.0,0.0,92.0,80.0,76.0,0.0,82.0,75.0,0.0,89.0,0.0,0.0
69642a3ca6aba3eb8ea095cacadd797e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,95.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69843a1ee80133750a61b54ad6e00fd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,77.0,0.0,0.0,0.0,96.0,92.0,0.0,0.0,81.0,0.0,88.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,71.0,79.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,66.0,90.0,0.0,0.0,98.0,83.0,0.0,0.0,94.0,0.0,0.0,88.0,0.0,0.0
6988976c038fb593ca7fb56227cd85e5,0.0,0.0,0.0,0.0,0.0,91.0,0.0,85.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,74.0,0.0,0.0,0.0,83.0,98.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,86.0,0.0,85.0,87.0,0.0,0.0,0.0,0.0,74.0,0.0,91.0,90.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,92.0,85.0,98.0,0.0,0.0,87.0,85.0,0.0,0.0,72.0,72.0,0.0,86.0,0.0,0.0
699f7d335589beb948cc4c58425955a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,89.0,92.0,0.0,0.0,0.0,0.0,86.0,0.0,90.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,90.0,87.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,96.0,94.0,0.0,0.0,0.0,0.0,79.0,77.0,0.0,0.0,83.0,91.0,0.0,0.0,84.0,0.0,0.0,87.0,0.0,0.0
69c3e64bdbc3d37ffa21d93c224d248a,0.0,0.0,87.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,91.0,0.0,0.0,0.0,89.0,98.0,0.0,0.0,0.0,0.0,90.0,0.0,83.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,80.0,77.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,96.0,94.0,0.0,0.0,0.0,0.0,85.0,80.0,0.0,0.0,87.0,84.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
6a03a1074bd29c704697ecea57d6653a,0.0,0.0,93.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,79.0,0.0,0.0,0.0,78.0,98.0,0.0,0.0,78.0,0.0,79.0,0.0,87.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,79.0,77.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,92.0,70.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0
6a0ac97401db2a77bb3e919c3d7ab0b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,80.0,98.0,0.0,0.0,0.0,0.0,78.0,0.0,92.0,0.0,0.0,81.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,86.0,0.0,97.0,75.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,87.0,91.0,0.0,0.0,0.0,76.0,81.0,87.0,0.0,0.0,92.0,82.0,0.0,0.0,89.0,0.0,0.0,92.0,0.0,0.0
6a4ac44cd027d4d0b0e527dc2a2f219b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,76.0,30.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,66.0,0.0,0.0,84.0,74.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,26.0,92.0,0.0,71.0,0.0,0.0,40.0,0.0,0.0,0.0,70.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
6a62ee28c0d599605e36aed7de202668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a6494f5307710712f1e0c7f7c7d0ea1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,64.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
6aabf07333c1eaadd82a89bf145f989f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,87.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
6ab62862231b47bca25204e42a841cbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,86.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,92.0,0.0,0.0,0.0,0.0,89.0,0.0,92.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,99.0,86.0,0.0,0.0,93.0,87.0,0.0,0.0,0.0,0.0,93.0,92.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,83.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ad91eff3fdb91dfeab62bc7f2af5054,0.0,0.0,0.0,0.0,0.0,86.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,74.0,0.0,0.0,0.0,0.0,179.0,0.0,90.0,39.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,60.0,82.0,0.0,0.0,0.0,76.0,0.0,62.0,0.0,0.0,87.0,81.0,0.0,0.0,61.0,69.0,0.0,87.0,0.0,0.0
6b122efadcbc43772bd967ceb1f308e0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,95.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,95.0,0.0,99.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0
6b71c9929ab18045c2eb299f6ca897c8,0.0,0.0,85.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,83.0,87.0,0.0,0.0,0.0,0.0,76.0,0.0,79.0,0.0,0.0,79.0,0.0,0.0,87.0,0.0,0.0,87.0,92.0,73.0,0.0,80.0,76.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,76.0,71.0,79.0,0.0,0.0,92.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b874542bf502a736808fc631179152c,0.0,0.0,0.0,0.0,0.0,79.0,0.0,77.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,73.0,92.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,72.0,0.0,90.0,82.0,0.0,0.0,0.0,83.0,89.0,0.0,0.0,0.0,85.0,82.0,0.0,0.0,0.0,92.0,86.0,87.0,0.0,0.0,92.0,70.0,0.0,0.0,74.0,74.0,0.0,86.0,0.0,0.0
6c408152c11512cca6efa34e9808a24b,0.0,0.0,72.0,0.0,0.0,0.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,50.0,0.0,0.0,0.0,47.0,92.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.0,64.0,0.0,60.0,60.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,61.0,103.0,100.0,0.0,0.0,62.0,28.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
6c51b2ec4b94d43b451ce973c5489f08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6c5fd586e5e07cb746feb2097f483362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,90.0,0.0,0.0,0.0,0.0,82.0,0.0,90.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
