xh,24式太极拳,专业实习II,专业实习Ⅰ,中国近现代史纲要,习近平新时代中国特色社会主义思想概论,人工智能,优化方法基础,体育-1,体育-2,体育-3,体育-4,军训,国防教育,大学化学,大学化学实验,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语I,大学英语III1,大学英语III2,大学计算机III,工程与社会,工程制图,形势与政策,形式语言与编译,思想道德修养与法律基础,操作系统原理I,操作系统设计专题实验,数字逻辑电路,数学建模II,数据库系统,数据结构与程序设计专题实验,数据结构与算法I,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,毕业设计（论文）,毛泽东思想和中国特色社会主义理论体系概论,汇编语言,测控实习,生命科学基础I,电子技术实验1,电子技术实验2,电工实习,电路,离散数学A,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,表达与交流,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,课外实践8学分,软件定义网络,软件工程,金工实习,面向对象程序设计,项目设计,马克思主义基本原理,高等数学I-1,高等数学I-2
09793d86626c98efa3f1269eb731daba,0,0,0,78.0,76,0,0,76,71,84,82,89,76,85,92,97.0,87,83,92,0,0,0,72,0,0,0,0,0,0,0,80,88.0,0,92,88,0.0,88,80,0,0,83,0,98,0,92,83,83,79,85.0,98,83,94,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,75,81,94
0984b552a3c4d8a607827062997a36d6,80,83,87,83.0,0,77,0,0,0,88,83,78,78,0,0,87.0,83,87,83,0,81,88,0,91,73,60,74,80,74,92,87,91.0,82,86,77,0.0,71,0,94,83,89,80,76,0,92,98,87,67,70.0,81,87,79,66,98,83,0.0,92,83,95,83,79,60,95,77,87,79,83,83,77,77
0986811381f0a5f7b45c2dfa9b37af2d,73,92,100,77.0,85,0,0,85,82,74,71,81,77,0,0,96.0,91,83,92,74,0,0,66,85,71,60,68,83,86,92,74,92.0,87,87,93,0.0,91,97,0,83,86,89,92,69,87,81,87,93,92.0,83,85,83,83,89,86,84.0,76,87,87,92,86,60,94,0,92,93,87,0,88,73
098aa74e842df2783ccc947660e29621,90,92,79,85.0,0,78,67,0,0,0,0,85,96,0,0,70.0,68,80,87,0,78,78,0,96,64,0,61,87,67,92,66,0.0,74,0,63,78.0,67,0,62,0,88,79,83,69,76,92,83,71,72.0,89,84,84,79,73,0,83.0,76,75,98,92,68,60,69,76,92,85,87,80,88,68
09af42e8473b71ed281c6137196af911,0,0,92,80.0,85,62,0,81,71,83,87,88,94,0,0,74.0,83,87,87,82,0,0,85,85,80,0,47,91,55,87,71,76.0,62,87,79,0.0,61,75,0,0,85,0,83,77,98,87,87,90,78.0,68,71,88,79,0,72,94.0,0,42,77,83,63,0,0,0,92,79,0,72,80,78
09e124ed478aee071bbc8ed27586a560,0,98,98,91.0,0,85,0,0,0,96,97,94,88,0,0,94.0,91,83,87,0,88,81,0,91,81,60,81,86,92,98,86,94.0,78,92,87,87.0,81,0,93,92,77,86,76,0,92,98,87,90,83.0,99,0,95,78,87,92,0.0,87,81,95,98,83,60,81,78,92,97,83,90,92,95
09e4eb2c0e5ebdf131a5791cb08b7f7d,80,98,70,85.0,0,81,83,0,0,0,0,89,86,0,0,82.0,80,88,79,0,74,76,0,95,62,60,79,72,85,92,85,0.0,85,87,82,0.0,68,0,67,87,85,86,83,88,79,79,87,77,68.0,82,78,80,76,76,90,83.0,88,89,70,76,81,60,85,78,87,81,87,86,70,75
0a2e728945855d383784d8507fe3ddef,83,92,87,80.0,0,65,85,0,0,0,0,92,72,0,0,95.0,87,78,80,0,73,73,0,92,0,0,69,74,82,83,77,0.0,67,0,87,82.0,90,0,81,0,68,83,92,78,76,87,87,85,88.0,0,86,94,78,81,0,88.0,79,64,79,87,71,60,72,73,0,0,83,70,0,0
0a5535f19f16ef292d34be5bd8d1845e,0,0,0,85.0,89,0,0,89,84,85,84,94,81,94,99,94.0,96,87,92,83,0,0,0,0,0,0,0,0,0,0,90,94.0,0,85,94,0.0,93,96,0,0,83,0,87,0,87,87,92,87,94.0,94,92,93,0,0,0,0.0,0,0,0,0,0,0,0,0,92,94,0,88,88,94
0ab3fc390214943bfebb18ce6d2db6bb,0,0,0,87.0,86,0,0,78,74,80,77,84,89,76,97,92.0,89,92,98,78,0,0,83,0,84,0,0,0,0,0,88,90.0,0,85,96,0.0,86,99,0,0,86,0,98,0,92,87,92,91,89.0,100,92,96,0,0,0,0.0,0,0,0,0,0,0,0,0,92,94,0,90,70,80
0ac5aa0cd54c4e56b5d54b0fea7af523,0,0,0,88.0,0,0,0,77,79,0,0,84,88,0,0,99.0,0,98,0,87,0,0,88,0,96,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,96,0,0,0,0,0.0,100,0,97,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,98,94
0ad6e9eeef5ee83110371c669362e347,84,83,92,84.0,0,90,83,0,0,0,0,82,86,0,0,87.0,89,84,92,0,81,89,0,97,73,60,84,72,87,92,82,0.0,85,79,80,87.0,84,0,60,87,90,85,92,85,92,83,87,88,88.0,88,86,89,77,84,94,92.0,90,85,79,79,96,60,90,83,92,83,87,88,75,84
0ae79d0b532f9d0abae151b48e0b470b,0,80,79,78.0,80,80,90,82,77,68,80,88,78,0,0,90.0,86,98,87,0,0,0,98,87,93,0,86,88,91,98,74,0.0,91,87,85,0.0,91,86,0,0,85,0,98,86,87,79,83,92,88.0,100,85,89,98,0,0,90.0,0,70,90,87,89,0,0,0,92,92,0,79,86,87
0b01b356dc4e7322ef80348d73a26afb,0,0,0,85.0,0,0,0,0,0,0,83,80,84,92,95,88.0,0,87,0,71,0,0,75,0,71,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76,0,93,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,84,85
0b8fca5e7a737518eb81edbb0c8a3241,0,0,0,84.0,90,0,0,80,85,79,83,91,81,91,99,94.0,94,98,98,80,0,0,0,0,0,0,0,0,0,0,92,90.0,0,90,99,0.0,94,98,0,0,91,0,87,0,87,92,87,96,92.0,97,87,95,0,0,0,0.0,0,0,0,0,0,0,0,0,92,94,0,88,79,88
0ba48faab71fdc2adc8e6a8e8bbd6b1d,0,0,0,88.0,86,0,0,81,90,84,84,88,86,78,92,91.0,90,92,98,87,0,0,81,0,90,0,0,0,0,0,83,91.0,0,73,89,0.0,72,82,0,0,86,80,98,0,92,79,92,67,85.0,87,86,79,0,0,0,0.0,0,0,0,0,0,0,0,0,92,83,0,80,74,78
0bd250656d56cdbf98d6cc41ecc9b1c7,0,0,0,83.0,0,0,0,0,0,72,70,83,87,0,0,85.0,0,98,0,0,0,0,89,0,87,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,83,0,0,0,0,0.0,96,0,90,0,0,0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,83,84
0bde0f1fb9aa258b157cc76d8a9e36ad,0,0,0,81.0,0,0,0,81,83,0,0,86,83,0,0,84.0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,95,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,88,91
0be4f9e5a29430c8773bb9776b6179b5,87,92,92,88.0,94,95,0,79,87,88,81,91,92,87,93,93.0,93,87,98,84,0,0,89,90,82,60,76,87,90,92,85,99.0,84,87,92,0.0,95,88,0,92,87,0,98,0,98,83,92,92,95.0,96,88,89,90,86,93,91.0,76,82,85,98,91,60,89,0,92,90,92,0,83,85
0be71ca3bb9ffd3516f57288b6dbcfad,0,0,0,77.0,76,0,0,79,78,75,76,85,86,0,0,89.0,78,87,92,86,0,0,89,0,75,0,0,0,0,0,86,93.0,0,87,91,0.0,80,97,0,0,83,0,98,68,92,83,87,88,95.0,90,92,89,0,0,0,87.0,0,0,0,0,0,0,0,0,92,91,0,82,81,75
0bfb8b11e6b24676cbc534e42d0402bd,62,76,80,62.0,0,0,84,0,0,0,0,86,77,0,0,82.0,80,83,64,0,74,63,0,0,83,60,68,79,90,87,69,0.0,72,0,0,0.0,75,0,93,0,0,83,98,73,70,83,83,65,73.0,83,86,64,81,79,82,74.0,62,81,80,90,82,60,90,68,92,87,98,82,60,78
0c2aa0feb01a199f62c663c7fd62feed,77,83,98,81.0,0,72,92,0,0,75,82,88,87,0,0,96.0,83,83,87,0,72,80,0,85,81,60,84,92,86,98,83,0.0,81,87,85,90.0,92,0,89,87,88,89,98,0,92,92,87,91,93.0,99,0,98,94,81,90,93.0,92,87,97,83,80,60,0,81,92,94,92,80,97,92
0c549c4143281388b51b3736072f5136,0,0,92,87.0,89,83,0,81,74,87,76,88,92,73,94,88.0,85,83,87,78,0,0,0,89,0,0,87,86,86,92,83,83.0,80,83,77,0.0,64,94,0,0,89,0,79,0,87,87,87,89,75.0,99,82,81,84,0,0,93.0,0,84,70,87,84,0,0,0,92,91,0,86,73,81
0cd6fc186e57551dfa031513d7327dad,77,92,90,75.0,0,0,0,0,0,0,0,91,94,0,0,62.0,67,85,88,0,81,79,0,0,67,60,65,91,90,90,61,65.0,69,0,0,0.0,63,0,75,0,0,73,87,74,80,79,87,67,60.0,77,79,76,79,79,82,65.0,70,60,85,91,77,60,81,79,87,81,76,80,69,84
0ce9ccd10cb6e0d6f2fca4805e6f08ef,0,0,0,85.0,0,0,0,88,85,0,0,90,84,0,0,93.0,0,92,0,0,0,0,76,0,94,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,88,0,0,0,0,0.0,73,0,96,0,0,0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,89,88
0cefc7966038454b176d733f5e716cc5,70,79,83,80.0,0,67,79,0,0,0,0,85,89,0,0,68.0,69,80,82,0,80,75,0,83,72,0,60,74,68,83,77,0.0,61,0,61,71.0,63,0,79,0,88,77,87,78,76,83,79,73,63.0,75,82,60,75,77,0,83.0,83,68,79,73,60,60,70,70,92,78,83,74,63,74
0d3cc8d08399d3b3fec55fa7bc663849,60,62,83,67.0,0,39,0,0,0,78,73,70,0,0,0,77.0,0,0,79,0,0,0,0,71,0,0,39,0,61,30,60,66.0,60,0,0,69.0,45,0,63,0,69,32,62,0,62,0,87,60,76.0,0,51,70,0,62,61,79.0,30,60,30,62,60,60,10,34,87,61,76,70,0,0
0d416198163d982b86082e35d7a5f11a,78,93,79,82.0,0,80,69,0,0,0,0,89,96,0,0,77.0,77,88,92,0,83,87,0,88,66,60,72,75,83,92,81,0.0,73,87,70,0.0,72,0,74,79,84,79,98,88,87,92,79,70,74.0,92,0,84,81,74,82,94.0,85,86,92,76,83,60,88,77,92,80,83,83,80,78
0d8a465e189f563ec0234244478e7c2e,62,87,90,63.0,0,0,0,0,0,0,0,82,83,0,0,63.0,74,80,81,0,77,70,0,0,63,60,60,89,79,81,79,70.0,65,0,0,82.0,61,0,72,0,0,63,98,67,80,76,87,60,60.0,75,77,61,86,79,75,74.0,62,60,78,88,64,60,77,66,92,66,62,77,60,84
0e0b3b1090d0ddc255b85e0f5f5a98a4,75,98,70,81.0,0,0,64,0,0,0,0,100,80,0,0,65.0,69,90,92,0,72,74,0,78,61,60,63,71,72,92,66,0.0,75,79,82,77.0,70,0,60,87,77,83,79,75,83,83,92,88,70.0,91,69,77,79,70,70,89.0,88,75,79,83,80,60,87,71,87,80,92,78,66,70
0e2dd0281651611e3789660b99d3be3e,85,92,92,80.0,0,90,93,0,0,0,0,71,94,0,0,82.0,73,89,98,0,76,84,0,94,62,60,74,77,80,79,75,0.0,73,83,75,87.0,77,0,73,87,85,81,92,87,92,79,92,80,67.0,78,77,82,82,91,94,90.0,88,71,62,79,85,60,88,67,92,77,83,78,77,77
0e44681707c60ab82b1d34d4c1197cc6,0,0,0,80.0,78,0,0,77,80,56,66,94,73,80,85,94.0,76,87,76,80,0,0,60,0,78,0,0,0,0,0,67,0.0,0,83,85,0.0,73,49,0,0,81,0,92,0,83,30,70,69,74.0,94,78,86,0,0,0,86.0,0,0,0,0,0,0,0,0,87,86,0,81,85,78
0e92418833703697d93fe223b7efba9d,75,92,87,87.0,0,85,95,0,0,0,0,85,94,0,0,94.0,78,94,90,0,82,83,0,98,90,0,85,80,89,98,86,0.0,81,0,84,98.0,85,0,91,0,95,95,92,90,92,79,87,100,88.0,95,90,91,80,80,0,96.0,92,84,98,98,85,60,85,87,87,94,79,90,90,85
0eb7b28db46262d2e61bdf4394237f99,68,87,83,81.0,0,65,69,0,0,0,0,86,70,0,0,65.0,68,79,85,0,77,77,0,92,60,0,61,80,80,98,67,0.0,77,0,69,78.0,83,0,86,0,81,75,79,75,79,81,83,60,68.0,83,82,64,97,83,77,83.0,83,78,79,87,66,60,68,76,87,96,79,82,61,70
0f4043acbcf3930a9db28582fc320bbc,0,0,0,80.0,88,0,0,91,90,84,79,89,86,73,95,92.0,93,79,83,0,0,0,72,0,84,0,0,0,0,0,84,92.0,0,87,96,0.0,94,95,0,0,87,0,83,0,87,83,87,95,88.0,96,92,94,0,0,0,0.0,0,0,0,0,0,0,0,0,92,94,0,88,77,88
0fa1d66579b4b120302b5d8d5ccc3a63,68,92,83,85.0,0,89,86,0,0,0,0,95,87,0,0,74.0,80,79,86,0,77,80,0,95,60,0,76,91,83,92,78,0.0,75,0,71,88.0,90,0,90,0,95,85,92,82,79,88,83,89,79.0,83,88,92,78,79,0,85.0,92,94,98,92,83,60,97,85,92,86,92,82,87,87
0fe3ddd9fa7872b215cef6f3565fa9e9,75,92,70,75.0,0,78,89,0,0,0,0,82,79,0,0,88.0,92,79,82,0,84,84,0,0,0,60,83,88,82,79,72,0.0,77,0,0,0.0,92,0,94,0,0,79,92,71,80,87,87,87,90.0,0,90,96,85,79,0,84.0,83,71,83,86,71,60,84,70,87,0,87,84,0,0
10049cfebaec72893388756103f0c787,0,0,0,79.0,0,0,0,0,0,80,82,81,78,88,94,88.0,0,83,0,70,0,0,85,0,76,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100,0,84,0,0,0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,85,81
103e12702944dd38f464a8e810a2c5d7,85,92,92,87.0,90,84,0,78,82,82,82,82,86,85,94,89.0,92,83,92,75,0,0,75,74,60,60,69,80,89,83,76,92.0,78,92,81,0.0,87,66,0,70,88,0,87,0,79,81,87,89,86.0,75,77,80,77,92,0,89.0,76,77,85,87,82,60,0,0,87,87,76,0,83,68
107f9d9f3f127228397f9866e0c8199a,0,92,92,75.0,0,75,0,0,0,79,71,92,74,0,0,0.0,0,83,79,0,74,78,0,81,89,60,77,71,66,87,67,97.0,64,85,78,91.0,79,0,74,73,71,60,87,75,87,87,92,80,81.0,89,0,88,75,87,86,81.0,87,82,95,92,80,60,75,74,92,74,76,88,90,67
10a9248772a9762d733115106e8c1d98,67,92,87,88.0,0,0,79,0,0,82,84,94,87,0,0,92.0,90,92,92,0,82,86,0,85,0,60,81,85,94,98,90,97.0,92,96,84,98.0,78,0,88,87,81,88,98,94,98,92,87,89,91.0,100,84,87,96,94,98,0.0,98,91,97,98,92,60,94,79,92,95,87,81,80,85
10b171dd2e28602f80ab087366cef583,82,87,80,68.0,0,0,86,0,0,0,0,89,82,0,0,67.0,63,84,84,0,74,79,0,0,90,60,75,80,86,96,81,0.0,75,0,0,73.0,79,0,63,0,0,86,98,75,80,92,83,60,67.0,89,85,70,79,92,75,90.0,92,66,80,86,68,60,0,71,92,92,79,81,60,68
11135479a3bfa16932e74b88d558bb88,60,83,0,0.0,0,66,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,60,74,0,0,75,60,80.0,67,87,0,61.0,0,65,0,0,0,68,76,66,70,80,83,60,0.0,0,77,0,70,79,0,0.0,70,70,69,85,61,60,76,78,87,0,76,61,0,86
1129916c03a79e013156e4fb3ae2aa34,0,0,0,87.0,93,0,0,84,73,90,92,89,85,93,99,99.0,98,98,98,0,0,0,0,0,0,0,0,0,0,0,85,97.0,0,87,94,0.0,97,96,0,0,89,0,98,0,98,98,92,90,97.0,100,0,97,0,0,0,0.0,0,0,0,0,0,0,0,0,92,94,0,88,89,93
1139e317f32d6e37b59979414098ac5f,73,92,100,83.0,87,92,0,82,73,82,83,74,90,80,98,97.0,96,92,92,73,0,0,0,88,0,60,73,72,91,92,72,89.0,83,79,80,0.0,98,68,0,87,82,93,92,0,87,79,87,87,91.0,100,79,94,77,99,0,82.0,76,85,76,92,84,60,0,0,87,98,87,0,84,91
115015256c179511258268aa88dd27a2,0,0,0,85.0,0,0,0,72,77,0,0,78,90,0,0,0.0,0,92,0,85,0,0,83,0,92,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,89,0,0,0,0,0.0,92,0,99,0,0,0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,96,97
1153defdebd81ad3bb766db9495b7d9b,0,0,79,84.0,83,81,76,79,90,76,94,92,87,84,95,0.0,0,92,92,85,0,0,77,92,80,0,83,94,78,92,70,0.0,82,92,73,0.0,73,88,0,0,84,0,98,0,92,79,87,80,83.0,79,79,74,82,0,0,92.0,0,89,82,87,70,0,0,0,92,72,0,79,69,76
11842e628f9fe06d7973c8915011a28c,65,87,98,81.0,0,0,0,0,0,77,69,82,82,0,0,90.0,83,79,83,0,73,78,0,89,0,60,77,80,79,98,91,96.0,85,95,90,88.0,74,0,88,87,77,79,98,78,92,92,92,82,82.0,95,95,81,74,83,79,0.0,87,80,95,87,85,60,82,75,92,87,79,83,0,0
119b7dafd5d639c19aae0ce669020d94,0,0,0,68.0,83,0,0,69,80,77,78,87,84,76,90,100.0,97,98,92,78,0,0,80,0,78,0,0,0,0,0,86,91.0,0,87,94,0.0,88,95,0,0,86,0,87,0,87,87,92,97,95.0,100,88,96,0,0,0,90.0,0,0,0,0,0,0,0,0,87,87,0,82,91,82
11d34e76daa1c2c61ab4196497c55992,0,0,0,84.0,87,0,0,94,93,93,93,89,89,80,93,86.0,75,92,87,75,0,0,70,0,83,0,0,0,0,0,82,88.0,0,87,65,0.0,72,88,0,0,87,0,87,0,92,62,87,63,78.0,82,70,86,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,83,86,78
11faf03a8a30885230878b769fe7d728,72,87,92,70.0,0,76,67,0,0,0,0,82,82,0,0,82.0,61,85,92,0,63,63,0,93,88,60,74,63,78,92,78,0.0,84,73,79,0.0,60,0,63,83,80,80,98,70,87,79,92,71,80.0,98,76,77,89,92,85,84.0,85,83,92,76,72,60,89,80,92,96,79,74,71,62
122e4ec8371f37898cfa8f492c568890,0,0,0,78.0,0,0,0,76,80,0,0,77,72,81,93,89.0,0,83,0,78,0,0,69,0,86,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90,0,87,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80,76
12484c969832f201fa0516d58ed07307,75,98,79,77.0,0,80,79,0,0,0,0,97,88,0,0,61.0,74,84,81,0,79,80,0,97,76,0,65,87,61,92,86,0.0,67,0,71,82.0,80,0,81,0,92,73,92,73,83,98,87,68,75.0,87,0,78,83,82,76,82.0,83,73,83,92,72,60,79,80,92,84,73,86,65,72
12b27a579210c3e75994a8bd99570045,83,87,98,85.0,0,96,0,0,0,68,74,80,93,0,0,0.0,0,87,87,0,76,82,0,85,80,60,85,86,92,98,91,99.0,94,92,93,95.0,90,0,97,87,91,96,98,92,92,87,87,92,96.0,94,95,98,85,97,0,0.0,87,95,95,87,96,60,87,84,87,0,92,94,95,96
131e2817789f35cbc6b676e14191ef4a,86,92,89,86.0,89,78,0,89,89,85,79,85,93,87,94,96.0,93,98,92,86,0,0,92,83,93,60,69,85,92,92,78,93.0,82,87,79,0.0,88,90,0,87,94,0,92,0,83,87,92,90,84.0,85,79,87,81,94,84,87.0,76,88,70,87,88,60,89,0,92,89,87,0,85,87
13839465f8e612e2e859b72d33168acd,70,94,79,80.0,0,70,78,0,0,76,0,89,83,0,0,86.0,84,83,87,0,75,79,0,91,80,60,60,70,60,79,68,0.0,72,83,80,0.0,71,0,75,76,80,72,98,80,87,87,92,85,84.0,94,0,89,80,83,70,87.0,85,69,70,76,62,60,87,78,92,87,70,84,86,81
13c91b11273441e5c26314384c34ffd6,0,0,0,83.0,0,0,0,83,85,0,0,94,87,0,0,88.0,0,83,0,0,0,0,68,0,70,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,81,0,0,0,0,0.0,79,0,88,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87,78
13f7136f24eff2d91889d00eea16a332,60,92,80,83.0,0,89,0,0,0,0,0,84,84,0,0,84.0,81,86,86,0,0,0,0,0,68,60,76,96,82,94,61,87.0,76,0,0,0.0,71,0,66,0,0,86,92,70,70,76,83,80,92.0,89,84,90,80,79,74,83.0,92,72,83,88,60,60,77,78,87,91,79,78,92,93
1411e91d6dc5645070cb8f23fd6bf1e7,0,0,0,80.0,0,0,0,84,80,0,0,83,91,80,95,75.0,0,98,0,79,0,0,68,0,73,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,86,0,84,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,71,68
14319ed546d2deb5835f0042351403d4,90,83,92,75.0,0,94,0,0,0,0,0,74,92,0,0,88.0,90,88,92,0,85,85,0,95,86,60,85,88,93,98,85,90.0,76,100,85,94.0,87,0,86,87,91,93,92,96,92,98,87,86,83.0,90,0,88,84,90,100,91.0,92,92,79,87,92,60,0,86,92,84,92,86,84,87
14646086d2dc97e70d4d919ee81f0bca,80,92,87,88.0,91,80,0,84,86,88,90,90,97,91,97,88.0,83,98,98,0,0,0,87,87,83,60,77,83,75,92,66,94.0,72,76,72,0.0,72,85,0,87,90,80,92,0,92,87,92,83,76.0,87,66,74,72,86,88,81.0,76,75,79,87,81,60,0,0,87,81,92,0,76,60
14c12403b8802260e72b7421ba284acd,0,92,92,82.0,77,0,70,90,66,83,81,85,83,62,88,82.0,68,87,87,88,0,0,89,76,69,60,73,0,64,62,74,0.0,67,83,0,0.0,63,68,0,87,85,60,98,0,73,88,83,62,70.0,89,0,84,73,87,0,84.0,76,60,92,92,64,60,72,0,0,81,83,0,0,0
14c3c5a72030983251468a0c23ba805d,0,92,83,82.0,88,96,85,94,91,89,94,92,83,84,93,89.0,93,92,92,87,0,0,83,83,95,60,92,77,89,98,85,0.0,90,92,94,0.0,85,96,0,87,85,0,98,0,92,87,92,86,90.0,97,89,82,89,89,0,95.0,76,93,88,98,97,60,0,0,92,93,87,0,78,97
14fbb02551d5be16dd9383a269efd6ba,0,0,83,80.0,87,95,0,77,76,78,77,88,87,0,0,81.0,84,87,92,77,0,0,78,90,89,0,89,87,83,92,87,88.0,82,87,78,0.0,70,85,0,0,82,0,98,95,87,92,92,71,90.0,84,75,65,81,0,0,93.0,0,91,92,87,80,0,88,0,92,88,0,85,66,79
14ff60a2e8ca8f892eff66949475c3e7,70,87,92,80.0,92,94,0,86,82,85,84,93,78,89,99,0.0,0,87,87,84,0,0,89,89,75,60,71,72,79,98,68,94.0,77,83,78,0.0,76,72,0,87,88,77,92,0,83,87,87,78,69.0,94,87,74,88,90,0,86.0,98,72,98,87,83,60,0,0,92,94,92,0,81,77
150089022fb00bc495ff3405f7f36ce9,77,83,92,81.0,0,0,77,0,0,0,0,89,87,0,0,82.0,89,89,98,0,79,78,0,97,77,60,70,78,81,92,71,0.0,80,83,81,88.0,81,0,65,83,82,68,87,80,92,76,87,79,66.0,88,74,80,85,78,81,87.0,88,83,79,76,84,60,87,75,87,87,79,84,89,78
151e1b6fdc1dd1ed5b64d071e459a6d2,0,0,0,90.0,90,0,68,84,86,80,73,84,85,0,0,70.0,80,98,92,0,0,0,0,94,0,0,67,86,67,83,0,0.0,76,0,0,0.0,84,0,0,0,87,82,0,0,0,0,0,60,72.0,0,0,82,82,0,0,87.0,0,70,88,87,60,0,0,0,0,0,0,82,0,0
15691d82053f63de57ecbdfb61ab80e5,0,0,0,86.0,0,0,0,83,94,0,0,90,84,0,0,0.0,0,83,0,74,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,99,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,89,85
156995cc2925cd0f83da838a4f85577d,0,80,0,0.0,0,80,62,78,0,0,0,0,0,81,0,79.0,91,0,0,70,0,0,62,65,72,0,61,0,65,0,62,79.0,60,0,70,0.0,90,87,0,0,0,0,0,0,30,0,83,62,30.0,70,80,93,80,0,0,60.0,0,62,0,0,86,0,0,0,0,66,0,0,82,69
157f5c7ca64c9854bce09e2f0f9304e6,0,0,0,84.0,83,0,0,80,74,76,67,90,65,0,0,93.0,94,92,92,0,0,0,0,0,0,0,0,0,0,0,88,94.0,0,87,93,0.0,94,99,0,0,89,0,92,85,92,87,87,90,94.0,0,89,87,0,0,0,0.0,0,0,0,0,0,0,0,0,92,93,0,87,75,90
15b76fd4cf2c32dd5088e68f86cc783f,0,0,0,82.0,78,0,0,93,92,92,90,92,82,81,99,96.0,86,98,98,75,0,0,71,0,87,0,0,0,0,0,67,92.0,0,87,82,0.0,83,68,0,0,86,0,73,0,87,87,87,82,82.0,71,76,93,0,0,0,90.0,0,0,0,0,0,0,0,0,92,80,0,86,80,91
15c9c156e243b27a2645f7b077dc2f1b,0,0,0,80.0,0,0,0,0,82,83,0,78,77,0,0,87.0,0,92,0,0,0,0,77,0,91,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,67,0,0,0,0,0.0,93,0,71,0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,62,84
15e066a16cce0ffc01eb62e128b59daa,83,92,83,77.0,0,71,73,0,0,42,0,85,85,0,0,60.0,60,86,85,0,0,0,0,88,82,0,63,91,72,92,62,0.0,65,0,62,72.0,63,0,60,0,81,76,92,74,79,81,79,53,73.0,93,83,62,88,66,83,89.0,83,73,92,92,67,60,60,70,92,87,83,66,67,68
15e30d77c98c6c03eaf404a57999aedf,0,0,0,83.0,83,0,0,80,76,82,81,90,86,83,94,91.0,86,87,87,76,0,0,88,0,84,0,0,0,0,0,75,0.0,0,87,91,0.0,75,93,0,0,86,87,92,0,87,76,87,79,87.0,76,85,84,0,0,0,91.0,0,0,0,0,0,0,0,0,92,93,0,89,80,71
1636ad84be95a41657e95e66e0eb037b,78,92,88,84.0,87,61,0,79,67,68,60,87,90,71,87,80.0,75,92,87,0,0,0,91,83,73,60,57,85,61,83,60,85.0,68,79,77,0.0,55,71,0,76,84,0,70,0,92,87,87,78,64.0,86,70,80,70,94,80,81.0,10,53,76,92,65,60,82,0,92,0,83,0,82,68
164c9da3cb968971312cbc5e81fbcf67,0,92,92,77.0,79,84,0,72,72,77,77,87,79,0,0,92.0,77,87,87,78,0,0,83,71,97,60,78,75,83,92,85,88.0,77,79,87,0.0,78,80,0,83,79,87,92,73,92,87,92,91,83.0,97,78,86,80,75,83,87.0,76,69,98,83,81,60,0,0,92,93,83,0,80,81
16bf52ea97383ab9d6b30513d5a86e1c,0,0,0,90.0,87,0,0,86,86,90,89,91,87,90,97,95.0,91,98,98,79,0,0,89,0,95,0,0,0,0,0,93,96.0,0,98,100,0.0,98,98,0,0,88,95,98,0,92,87,92,88,96.0,100,91,95,0,0,0,0.0,0,0,0,0,0,0,0,0,92,96,0,89,93,86
